Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of response to reactive oxygen species (GO:1901032)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	TXN
GO_Biological_Process_2021	regulation of Golgi to plasma membrane protein transport (GO:0042996)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ACSL3
GO_Biological_Process_2021	regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	UBE2C
GO_Biological_Process_2021	dendritic spine maintenance (GO:0097062)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ITGA3
GO_Biological_Process_2021	regulation of nitrogen compound metabolic process (GO:0051171)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	LDLR
GO_Biological_Process_2021	regulation of phospholipase A2 activity (GO:0032429)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ANXA1
GO_Biological_Process_2021	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	RPS21
GO_Biological_Process_2021	regulation of protein localization to early endosome (GO:1902965)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	EZR
GO_Biological_Process_2021	positive regulation of apoptotic cell clearance (GO:2000427)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	C3
GO_Biological_Process_2021	regulation of response to wounding (GO:1903034)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	PLAU
GO_Biological_Process_2021	fructose metabolic process (GO:0006000)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ALDOA
GO_Biological_Process_2021	regulation of T-helper 2 cell differentiation (GO:0045628)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ANXA1
GO_Biological_Process_2021	positive regulation of early endosome to late endosome transport (GO:2000643)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	EZR
GO_Biological_Process_2021	positive regulation of membrane invagination (GO:1905155)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	C3
GO_Biological_Process_2021	positive regulation of muscle contraction (GO:0045933)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ENO1
GO_Biological_Process_2021	positive regulation of myeloid cell apoptotic process (GO:0033034)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ANXA1
GO_Biological_Process_2021	isoprenoid metabolic process (GO:0006720)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	MVD
GO_Biological_Process_2021	skeletal muscle tissue regeneration (GO:0043403)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ANXA1
GO_Biological_Process_2021	leukocyte aggregation (GO:0070486)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	CD44
GO_Biological_Process_2021	SREBP signaling pathway (GO:0032933)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	INSIG1
GO_Biological_Process_2021	lipid import into cell (GO:0140354)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ACSL3
GO_Biological_Process_2021	positive regulation of protein localization to early endosome (GO:1902966)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	EZR
GO_Biological_Process_2021	positive regulation of protein localization to endosome (GO:1905668)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	EZR
GO_Biological_Process_2021	T cell mediated cytotoxicity (GO:0001913)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	EMP2
GO_Biological_Process_2021	positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	CALM2
GO_Biological_Process_2021	myoblast migration (GO:0051451)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	ANXA1
GO_Biological_Process_2021	protein localization to microtubule (GO:0035372)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	KIF20B
GO_Biological_Process_2021	protein localization to microtubule cytoskeleton (GO:0072698)	1/8	4.586053e-02	1.914040e-01	0	0	2.447783e+01	7.544436e+01	KIF20B
GO_Biological_Process_2021	phospholipid transport (GO:0015914)	2/59	4.677060e-02	1.917853e-01	0	0	6.049123e+00	1.852544e+01	NPC2;LDLR
GO_Biological_Process_2021	mitotic DNA damage checkpoint signaling (GO:0044773)	2/59	4.677060e-02	1.917853e-01	0	0	6.049123e+00	1.852544e+01	CDK1;HMGA2
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	5/335	4.709023e-02	1.917853e-01	0	0	2.645157e+00	8.082779e+00	C3;ANXA1;XRCC5;LRRFIP1;SULF2
GO_Biological_Process_2021	cellular protein catabolic process (GO:0044257)	2/60	4.820272e-02	1.917853e-01	0	0	5.944528e+00	1.802583e+01	CAPN2;PCSK9
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	3/139	4.821341e-02	1.917853e-01	0	0	3.821014e+00	1.158577e+01	HSP90AA1;HJURP;MKI67
GO_Biological_Process_2021	positive regulation of DNA biosynthetic process (GO:2000573)	2/61	4.965071e-02	1.917853e-01	0	0	5.843478e+00	1.754646e+01	HSP90AA1;XRCC5
GO_Biological_Process_2021	chromatin organization (GO:0006325)	3/142	5.079399e-02	1.917853e-01	0	0	3.737978e+00	1.113909e+01	CBX3;HMGB2;HMGA2
GO_Biological_Process_2021	regulation of neurogenesis (GO:0050767)	2/62	5.111434e-02	1.917853e-01	0	0	5.745797e+00	1.708622e+01	HMGB2;TGM2
GO_Biological_Process_2021	double-strand break repair via nonhomologous end joining (GO:0006303)	2/62	5.111434e-02	1.917853e-01	0	0	5.745797e+00	1.708622e+01	XRCC5;HMGB2
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity (GO:2001056)	2/62	5.111434e-02	1.917853e-01	0	0	5.745797e+00	1.708622e+01	CYCS;CTSD
GO_Biological_Process_2021	glucose metabolic process (GO:0006006)	2/62	5.111434e-02	1.917853e-01	0	0	5.745797e+00	1.708622e+01	ENO1;ALDOA
GO_Biological_Process_2021	actin-mediated cell contraction (GO:0070252)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	EMP2
GO_Biological_Process_2021	negative regulation of exocytosis (GO:0045920)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	ANXA1
GO_Biological_Process_2021	astral microtubule organization (GO:0030953)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	EZR
GO_Biological_Process_2021	negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	PMEPA1
GO_Biological_Process_2021	negative regulation of RNA catabolic process (GO:1902369)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	SLIRP
GO_Biological_Process_2021	cellular response to sterol depletion (GO:0071501)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	INSIG1
GO_Biological_Process_2021	collagen-activated signaling pathway (GO:0038065)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	ITGA2
GO_Biological_Process_2021	regulation of PERK-mediated unfolded protein response (GO:1903897)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	AGR2
GO_Biological_Process_2021	plasminogen activation (GO:0031639)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	PLAU
GO_Biological_Process_2021	positive regulation of ATP biosynthetic process (GO:2001171)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	ENO1
GO_Biological_Process_2021	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903589)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	FGFBP1
GO_Biological_Process_2021	fructose 1,6-bisphosphate metabolic process (GO:0030388)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	ALDOA
GO_Biological_Process_2021	glomerular filtration (GO:0003094)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	SULF2
GO_Biological_Process_2021	regulation of vesicle fusion (GO:0031338)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	ANXA1
GO_Biological_Process_2021	positive regulation of megakaryocyte differentiation (GO:0045654)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	HMGB2
GO_Biological_Process_2021	positive regulation of mitochondrial calcium ion concentration (GO:0051561)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	TGM2
GO_Biological_Process_2021	intestinal cholesterol absorption (GO:0030299)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	LDLR
GO_Biological_Process_2021	positive regulation of phagocytosis, engulfment (GO:0060100)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	C3
GO_Biological_Process_2021	lipoprotein metabolic process (GO:0042157)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	CTSD
GO_Biological_Process_2021	synapse pruning (GO:0098883)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	C3
GO_Biological_Process_2021	tetrahydrofolate interconversion (GO:0035999)	1/9	5.144447e-02	1.917853e-01	0	0	2.141703e+01	6.354972e+01	TYMS
GO_Biological_Process_2021	monocarboxylic acid metabolic process (GO:0032787)	3/143	5.166890e-02	1.917853e-01	0	0	3.711090e+00	1.099559e+01	LDHA;FASN;ACSL3
GO_Biological_Process_2021	actin cytoskeleton reorganization (GO:0031532)	2/63	5.259339e-02	1.917853e-01	0	0	5.651319e+00	1.664407e+01	ANXA1;EZR
GO_Biological_Process_2021	cellular response to reactive oxygen species (GO:0034614)	2/63	5.259339e-02	1.917853e-01	0	0	5.651319e+00	1.664407e+01	PRDX5;ANXA1
GO_Biological_Process_2021	protein catabolic process (GO:0030163)	2/64	5.408762e-02	1.917853e-01	0	0	5.559888e+00	1.621903e+01	HSP90AA1;CTSD
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	5/350	5.487307e-02	1.917853e-01	0	0	2.528209e+00	7.338715e+00	TOP2A;XRCC5;CBX3;CDK1;SFN
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	5/351	5.541698e-02	1.917853e-01	0	0	2.520773e+00	7.292267e+00	TPM3;ITGB4;EMP2;ITGA6;ALDOA
GO_Biological_Process_2021	regulation of cell-matrix adhesion (GO:0001952)	2/65	5.559681e-02	1.917853e-01	0	0	5.471360e+00	1.581020e+01	PLAU;EMP2
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	2/65	5.559681e-02	1.917853e-01	0	0	5.471360e+00	1.581020e+01	CDK1;SFN
GO_Biological_Process_2021	positive regulation of transferase activity (GO:0051347)	3/148	5.615266e-02	1.917853e-01	0	0	3.582214e+00	1.031563e+01	HSP90AA1;XRCC5;DBI
GO_Biological_Process_2021	arachidonate transport (GO:1903963)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	ANXA1
GO_Biological_Process_2021	arachidonic acid secretion (GO:0050482)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	ANXA1
GO_Biological_Process_2021	negative regulation of protein exit from endoplasmic reticulum (GO:0070862)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	INSIG1
GO_Biological_Process_2021	negative regulation of receptor binding (GO:1900121)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	PCSK9
GO_Biological_Process_2021	cellular response to dopamine (GO:1903351)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	TGM2
GO_Biological_Process_2021	negative regulation of sodium ion transmembrane transport (GO:1902306)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	PCSK9
GO_Biological_Process_2021	negative regulation of sodium ion transmembrane transporter activity (GO:2000650)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	PCSK9
GO_Biological_Process_2021	regulation of hydrogen peroxide-induced cell death (GO:1903205)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	TXN
GO_Biological_Process_2021	neuron remodeling (GO:0016322)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	C3
GO_Biological_Process_2021	regulation of low-density lipoprotein particle clearance (GO:0010988)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	PCSK9
GO_Biological_Process_2021	regulation of phagocytosis, engulfment (GO:0060099)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	C3
GO_Biological_Process_2021	ectoderm development (GO:0007398)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	ITGA6
GO_Biological_Process_2021	regulation of tau-protein kinase activity (GO:1902947)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	HSP90AA1
GO_Biological_Process_2021	positive regulation of epidermis development (GO:0045684)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	SFN
GO_Biological_Process_2021	granulocyte migration (GO:0097530)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	ANXA1
GO_Biological_Process_2021	response to dopamine (GO:1903350)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	TGM2
GO_Biological_Process_2021	rRNA 3'-end processing (GO:0031125)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	RPS21
GO_Biological_Process_2021	sequestering of actin monomers (GO:0042989)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	TMSB10
GO_Biological_Process_2021	long-chain fatty acid import into cell (GO:0044539)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	ACSL3
GO_Biological_Process_2021	low-density lipoprotein particle receptor catabolic process (GO:0032802)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	PCSK9
GO_Biological_Process_2021	low-density lipoprotein receptor particle metabolic process (GO:0032799)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	PCSK9
GO_Biological_Process_2021	modulation by symbiont of host process (GO:0044003)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	ENO1
GO_Biological_Process_2021	primary alcohol catabolic process (GO:0034310)	1/10	5.699600e-02	1.917853e-01	0	0	1.903640e+01	5.453498e+01	AKR1B10
GO_Biological_Process_2021	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	3/149	5.707106e-02	1.917853e-01	0	0	3.557498e+00	1.018675e+01	HSP90AA1;CDK1;HMMR
GO_Biological_Process_2021	cellular component disassembly (GO:0022411)	2/66	5.712075e-02	1.917853e-01	0	0	5.385598e+00	1.541675e+01	CAPN2;CD44
GO_Biological_Process_2021	cellular response to nutrient levels (GO:0031669)	2/66	5.712075e-02	1.917853e-01	0	0	5.385598e+00	1.541675e+01	PCSK9;FADS1
GO_Biological_Process_2021	regulation of protein localization (GO:0032880)	2/66	5.712075e-02	1.917853e-01	0	0	5.385598e+00	1.541675e+01	HSP90AA1;CTSD
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	2/66	5.712075e-02	1.917853e-01	0	0	5.385598e+00	1.541675e+01	HSP90AA1;FAM83A
GO_Biological_Process_2021	extracellular matrix disassembly (GO:0022617)	2/66	5.712075e-02	1.917853e-01	0	0	5.385598e+00	1.541675e+01	CAPN2;CD44
GO_Biological_Process_2021	cellular response to organic cyclic compound (GO:0071407)	3/150	5.799661e-02	1.941836e-01	0	0	3.533119e+00	1.006010e+01	INSIG1;EZR;TGM2
GO_Biological_Process_2021	actin filament organization (GO:0007015)	3/152	5.986904e-02	1.977458e-01	0	0	3.485341e+00	9.813311e+00	TPM3;EMP2;ALDOA
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	3/152	5.986904e-02	1.977458e-01	0	0	3.485341e+00	9.813311e+00	PMEPA1;SFN;CALM2
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	4/252	6.071420e-02	1.977458e-01	0	0	2.802598e+00	7.851695e+00	C3;EMP2;KLK6;SULF2
GO_Biological_Process_2021	positive regulation of protein polymerization (GO:0032273)	2/69	6.177879e-02	1.977458e-01	0	0	5.143673e+00	1.432099e+01	HSP90AA1;PFN1
GO_Biological_Process_2021	pyrimidine nucleoside catabolic process (GO:0046135)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	NT5E
GO_Biological_Process_2021	negative regulation of T-helper cell differentiation (GO:0045623)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	ANXA1
GO_Biological_Process_2021	regulation of lamellipodium morphogenesis (GO:2000392)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	CD44
GO_Biological_Process_2021	establishment of epithelial cell apical/basal polarity (GO:0045198)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	EZR
GO_Biological_Process_2021	positive regulation of cytoplasmic transport (GO:1903651)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	EZR
GO_Biological_Process_2021	Golgi inheritance (GO:0048313)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	CDK1
GO_Biological_Process_2021	response to sterol (GO:0036314)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	INSIG1
GO_Biological_Process_2021	positive regulation of leukocyte apoptotic process (GO:2000108)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	ANXA1
GO_Biological_Process_2021	positive regulation of lipid localization (GO:1905954)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	C3
GO_Biological_Process_2021	intestinal lipid absorption (GO:0098856)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	LDLR
GO_Biological_Process_2021	positive regulation of phospholipid transport (GO:2001140)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	DBI
GO_Biological_Process_2021	lipoprotein catabolic process (GO:0042159)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	CTSD
GO_Biological_Process_2021	tetrahydrobiopterin metabolic process (GO:0046146)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	HSP90AA1
GO_Biological_Process_2021	tetrahydrofolate metabolic process (GO:0046653)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	TYMS
GO_Biological_Process_2021	positive regulation of triglyceride biosynthetic process (GO:0010867)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	LDLR
GO_Biological_Process_2021	V(D)J recombination (GO:0033151)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	HMGB2
GO_Biological_Process_2021	mitochondrion morphogenesis (GO:0070584)	1/11	6.251533e-02	1.977458e-01	0	0	1.713190e+01	4.749550e+01	SLIRP
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	2/70	6.335949e-02	1.983284e-01	0	0	5.067775e+00	1.398164e+01	NDUFS6;CYCS
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	2/70	6.335949e-02	1.983284e-01	0	0	5.067775e+00	1.398164e+01	HMGB2;RPL39
GO_Biological_Process_2021	positive regulation of cell-substrate adhesion (GO:0010811)	2/70	6.335949e-02	1.983284e-01	0	0	5.067775e+00	1.398164e+01	AGR2;EMP2
GO_Biological_Process_2021	kidney development (GO:0001822)	2/70	6.335949e-02	1.983284e-01	0	0	5.067775e+00	1.398164e+01	PCSK9;SULF2
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	3/156	6.369838e-02	1.988713e-01	0	0	3.393533e+00	9.344419e+00	EMP2;FADS1;KLK6
GO_Biological_Process_2021	fatty acid biosynthetic process (GO:0006633)	2/71	6.495385e-02	1.993151e-01	0	0	4.994077e+00	1.365420e+01	SCD;FADS1
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	2/71	6.495385e-02	1.993151e-01	0	0	4.994077e+00	1.365420e+01	NDUFS6;CYCS
GO_Biological_Process_2021	skeletal system development (GO:0001501)	3/158	6.565479e-02	1.993151e-01	0	0	3.349406e+00	9.121587e+00	CD44;TGM2;SULF2
GO_Biological_Process_2021	negative regulation of supramolecular fiber organization (GO:1902904)	2/72	6.656165e-02	1.993151e-01	0	0	4.922484e+00	1.333809e+01	PFN1;LDLR
GO_Biological_Process_2021	negative regulation of cardiac muscle hypertrophy (GO:0010614)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	LMNA
GO_Biological_Process_2021	regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	CALM2
GO_Biological_Process_2021	negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	CALM2
GO_Biological_Process_2021	negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	CALM2
GO_Biological_Process_2021	nucleoside catabolic process (GO:0009164)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	NT5E
GO_Biological_Process_2021	regulation of plasminogen activation (GO:0010755)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	ENO1
GO_Biological_Process_2021	exit from mitosis (GO:0010458)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	UBE2C
GO_Biological_Process_2021	positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	AGR2
GO_Biological_Process_2021	sno(s)RNA 3'-end processing (GO:0031126)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	FBL
GO_Biological_Process_2021	maintenance of protein localization in endoplasmic reticulum (GO:0035437)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	INSIG1
GO_Biological_Process_2021	mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	CYCS
GO_Biological_Process_2021	positive regulation of ubiquitin protein ligase activity (GO:1904668)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	UBE2C
GO_Biological_Process_2021	urogenital system development (GO:0001655)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	ANXA1
GO_Biological_Process_2021	mitotic nuclear membrane disassembly (GO:0007077)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	CDK1
GO_Biological_Process_2021	very-low-density lipoprotein particle assembly (GO:0034379)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	ACSL3
GO_Biological_Process_2021	protein localization to condensed chromosome (GO:1903083)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	CDK1
GO_Biological_Process_2021	negative regulation of amyloid fibril formation (GO:1905907)	1/12	6.800262e-02	1.993151e-01	0	0	1.557367e+01	4.186527e+01	LDLR
GO_Biological_Process_2021	chromatin assembly (GO:0031497)	2/73	6.818270e-02	1.993151e-01	0	0	4.852909e+00	1.303280e+01	HMGB2;HMGA2
GO_Biological_Process_2021	regulation of Rho protein signal transduction (GO:0035023)	2/73	6.818270e-02	1.993151e-01	0	0	4.852909e+00	1.303280e+01	ITGA3;ARHGDIB
GO_Biological_Process_2021	response to molecule of bacterial origin (GO:0002237)	2/73	6.818270e-02	1.993151e-01	0	0	4.852909e+00	1.303280e+01	HMGB2;S100A14
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	2/74	6.981676e-02	1.993151e-01	0	0	4.785266e+00	1.273781e+01	CDK1;SFN
GO_Biological_Process_2021	mitotic nuclear division (GO:0140014)	2/74	6.981676e-02	1.993151e-01	0	0	4.785266e+00	1.273781e+01	UBE2C;SMC4
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	2/75	7.146366e-02	1.993151e-01	0	0	4.719476e+00	1.245265e+01	ITGB4;ITGA2
GO_Biological_Process_2021	regulation of cell division (GO:0051302)	2/76	7.312318e-02	1.993151e-01	0	0	4.655464e+00	1.217688e+01	SFN;CALM2
GO_Biological_Process_2021	chloride transport (GO:0006821)	2/76	7.312318e-02	1.993151e-01	0	0	4.655464e+00	1.217688e+01	ANO1;FXYD3
GO_Biological_Process_2021	phospholipid metabolic process (GO:0006644)	2/76	7.312318e-02	1.993151e-01	0	0	4.655464e+00	1.217688e+01	FADS1;FDFT1
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	4/269	7.335461e-02	1.993151e-01	0	0	2.620538e+00	6.846024e+00	PLAU;ITGA6;KIF20B;PFN1
GO_Biological_Process_2021	pteridine-containing compound metabolic process (GO:0042558)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	HSP90AA1
GO_Biological_Process_2021	purine nucleotide catabolic process (GO:0006195)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	NT5E
GO_Biological_Process_2021	purine-containing compound catabolic process (GO:0072523)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	NT5E
GO_Biological_Process_2021	negative regulation of cellular senescence (GO:2000773)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	HMGA2
GO_Biological_Process_2021	AMP metabolic process (GO:0046033)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	NT5E
GO_Biological_Process_2021	negative regulation of chromatin organization (GO:1905268)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	HMGA1
GO_Biological_Process_2021	negative regulation of chromatin silencing (GO:0031936)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	HMGA1
GO_Biological_Process_2021	negative regulation of gene silencing (GO:0060969)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	HMGA1
GO_Biological_Process_2021	negative regulation of hydrogen peroxide-induced cell death (GO:1903206)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	TXN
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	1/13	7.345806e-02	1.993151e-01	0	0	1.427514e+01	3.727298e+01	CD44
